listing_id,url,make,model,manufactured,type_of_vehicle,power,engine_cap,curb_weight,no_of_owners,mileage,price
1026833,https://www.sgcarmart.com/listing/1026833,maserati,quattroporte,2018,luxury sedan,257,2979,1900,1,4500,368800
995089,https://www.sgcarmart.com/listing/995089,toyota,vellfire,2014,mpv,206,3456,1555,1,119282,82000
1026716,https://www.sgcarmart.com/listing/1026716,bmw,x1,2116,suv,100,1499,1430,1,70000,89800
1030437,https://www.sgcarmart.com/listing/1030437,peugeot,508,2016,mid-sized sedan,88,1560,1445,2,140530,50800
C1013619,https://www.sgcarmart.com/listing/C1013619,toyota,harrier,2016,suv,111,1986,1610,1,49000,92800
988559,https://www.sgcarmart.com/listing/988559,mercedes-benz,amg,2019,suv,287,2996,1875,1,11420,270000
1009460,https://www.sgcarmart.com/listing/1009460,toyota,sienta,2019,mpv,79,1496,1325,1,33715,78800
1012170,https://www.sgcarmart.com/listing/1012170,volvo,xc40,2021,suv,140,1969,1695,1,1389,165000
1002344,https://www.sgcarmart.com/listing/1002344,toyota,sienta,2018,mpv,79,1496,1325,1,35000,69500
985303,https://www.sgcarmart.com/listing/985303,bmw,216d,2015,mpv,85,1496,1480,1,87527,67800
1025023,https://www.sgcarmart.com/listing/1025023,mercedes-benz,e200,2016,luxury sedan,135,1991,1605,1,86536,148000
1014726,https://www.sgcarmart.com/listing/1014726,mitsubishi,space,2019,hatchback,59,1193,915,-1,41000,60700
1027391,https://www.sgcarmart.com/listing/1027391,subaru,impreza,2008,hatchback,79,1498,1235,5,175000,12788
960523,https://www.sgcarmart.com/listing/960523,subaru,impreza,2017,hatchback,115,1995,1438,1,80000,67800
987706,https://www.sgcarmart.com/listing/987706,honda,civic,2018,mid-sized sedan,92,1597,1249,1,38500,79800
987830,https://www.sgcarmart.com/listing/987830,audi,a3,2016,hatchback,92,1395,1300,1,110000,63800
968053,https://www.sgcarmart.com/listing/968053,honda,e,2016,mpv,129,2356,1855,2,77000,88800
998438,https://www.sgcarmart.com/listing/998438,porsche,911,2013,sports car,294,3800,1490,2,87000,295888
1000511,https://www.sgcarmart.com/listing/1000511,nissan,x-trail,2016,suv,106,1997,1626,1,20800,69300
1026542,https://www.sgcarmart.com/listing/1026542,peugeot,308,2016,stationwagon,96,1199,1190,1,54000,53800
995196,https://www.sgcarmart.com/listing/995196,mercedes-benz,amg,2017,luxury sedan,135,1991,1635,1,44760,153800
1023165,https://www.sgcarmart.com/listing/1023165,mercedes-benz,e250,2013,luxury sedan,155,1991,1680,2,116500,94500
C1011905,https://www.sgcarmart.com/listing/C1011905,mitsubishi,eclipse,2018,suv,120,1499,1490,1,13329,99500
1008104,https://www.sgcarmart.com/listing/1008104,mercedes-benz,a200,2014,hatchback,115,1595,1395,-1,98000,64000
1011119,https://www.sgcarmart.com/listing/1011119,skoda,octavia,2018,mid-sized sedan,85,999,1414,1,44000,73800
1026075,https://www.sgcarmart.com/listing/1026075,honda,shuttle,2017,stationwagon,97,1496,1130,1,37000,63800
985027,https://www.sgcarmart.com/listing/985027,audi,q5,2019,suv,185,1984,1795,1,12000,182500
1025480,https://www.sgcarmart.com/listing/1025480,toyota,camry,2011,luxury sedan,123,2362,1540,3,149000,77800
997570,https://www.sgcarmart.com/listing/997570,mercedes-benz,glc200,2018,suv,135,1991,1705,1,43000,168000
1000024,https://www.sgcarmart.com/listing/1000024,porsche,cayenne,2019,suv,324,2894,2020,1,8000,445000
1028172,https://www.sgcarmart.com/listing/1028172,mercedes-benz,e200,2014,luxury sedan,135,1991,1655,1,54000,75000
1021077,https://www.sgcarmart.com/listing/1021077,nissan,note,2016,hatchback,72,1198,1081,1,69000,43800
1031099,https://www.sgcarmart.com/listing/1031099,kia,cerato,2019,mid-sized sedan,93,1591,1287,1,33000,75800
1010590,https://www.sgcarmart.com/listing/1010590,mercedes-benz,c180,2011,luxury sedan,115,1597,1500,2,99182,77777
1030456,https://www.sgcarmart.com/listing/1030456,bmw,x3,2021,suv,135,1998,1685,1,4408,209800
999624,https://www.sgcarmart.com/listing/999624,kia,cerato,2008,mid-sized sedan,92,1591,1251,4,105000,20800
C977906,https://www.sgcarmart.com/listing/C977906,honda,vezel,2016,suv,96,1496,1190,1,56054,67000
1023638,https://www.sgcarmart.com/listing/1023638,mitsubishi,attrage,2017,mid-sized sedan,59,1193,940,1,75000,49800
980939,https://www.sgcarmart.com/listing/980939,mitsubishi,outlander,2016,suv,123,2360,1625,1,77000,76800
1016079,https://www.sgcarmart.com/listing/1016079,honda,stream,2008,mpv,103,1799,1350,2,173000,12800
1004862,https://www.sgcarmart.com/listing/1004862,lamborghini,gallardo,2011,sports car,412,5204,1500,5,49000,362800
1024370,https://www.sgcarmart.com/listing/1024370,bmw,x5,2018,suv,250,2998,2060,1,33000,315000
1031291,https://www.sgcarmart.com/listing/1031291,subaru,forester,2018,suv,110,1995,1591,1,47000,79999
1022882,https://www.sgcarmart.com/listing/1022882,bmw,740li,2015,luxury sedan,240,2998,1770,2,59800,175800
1013882,https://www.sgcarmart.com/listing/1013882,toyota,wish,2017,mpv,105,1798,1355,2,66000,76800
1019231,https://www.sgcarmart.com/listing/1019231,bmw,x2,2018,suv,103,1499,1415,2,34000,127988
988864,https://www.sgcarmart.com/listing/988864,bmw,318i,2018,luxury sedan,100,1499,1425,2,20000,119800
1013928,https://www.sgcarmart.com/listing/1013928,toyota,vellfire,2014,mpv,206,3456,2050,3,63000,85000
1029305,https://www.sgcarmart.com/listing/1029305,lexus,nx,2019,suv,175,1998,1755,2,13998,165800
1017047,https://www.sgcarmart.com/listing/1017047,bmw,x1,2011,suv,135,1997,1510,2,98000,33000
1019920,https://www.sgcarmart.com/listing/1019920,bmw,m3,2014,sports car,317,2979,1560,2,101000,175500
1012751,https://www.sgcarmart.com/listing/1012751,toyota,harrier,2018,suv,170,1998,1695,1,41317,113800
1017016,https://www.sgcarmart.com/listing/1017016,honda,civic,2016,mid-sized sedan,92,1597,1249,2,95081,65800
1024892,https://www.sgcarmart.com/listing/1024892,bmw,218i,2015,hatchback,100,1499,1360,3,94128,53100
974874,https://www.sgcarmart.com/listing/974874,toyota,vellfire,2010,mpv,125,2362,1960,3,139000,81800
1020335,https://www.sgcarmart.com/listing/1020335,audi,a4,2017,luxury sedan,110,1395,1450,1,79000,99800
953205,https://www.sgcarmart.com/listing/953205,audi,a3,2014,luxury sedan,92,1395,1310,2,79000,52500
1027613,https://www.sgcarmart.com/listing/1027613,mercedes-benz,c180,2011,luxury sedan,115,1597,1500,2,98088,77800
1017072,https://www.sgcarmart.com/listing/1017072,renault,clio,2016,hatchback,87,1197,1090,1,63000,50500
1028826,https://www.sgcarmart.com/listing/1028826,audi,r8,2011,sports car,316,4163,1665,4,59000,245800
1017436,https://www.sgcarmart.com/listing/1017436,honda,fit,2007,hatchback,63,1339,1000,2,85525,9888
973539,https://www.sgcarmart.com/listing/973539,volkswagen,golf,2009,hatchback,90,1390,1241,3,130000,71888
1014821,https://www.sgcarmart.com/listing/1014821,mercedes-benz,c160,2020,luxury sedan,95,1497,1505,1,10773,153800
1029438,https://www.sgcarmart.com/listing/1029438,audi,a4,2018,luxury sedan,140,1984,1480,1,29430,115800
1028748,https://www.sgcarmart.com/listing/1028748,mitsubishi,attrage,2019,mid-sized sedan,59,1193,940,1,14466,67888
1024073,https://www.sgcarmart.com/listing/1024073,bmw,m135i,2012,sports car,235,2979,1440,3,125000,135000
1030514,https://www.sgcarmart.com/listing/1030514,toyota,fortuner,2006,suv,118,2694,1815,4,193300,45888
1026981,https://www.sgcarmart.com/listing/1026981,audi,a1,2015,hatchback,70,999,1165,2,114000,49800
1021742,https://www.sgcarmart.com/listing/1021742,volkswagen,scirocco,2009,sports car,147,1984,1318,5,139282,84800
1025436,https://www.sgcarmart.com/listing/1025436,aston martin,v8,2012,sports car,313,4735,1610,3,55000,278800
1027975,https://www.sgcarmart.com/listing/1027975,mazda,2,2015,mpv,111,1998,1535,-1,82000,51800
1006763,https://www.sgcarmart.com/listing/1006763,toyota,corolla,2016,mid-sized sedan,90,1598,1215,2,63000,68888
1004318,https://www.sgcarmart.com/listing/1004318,audi,a3,2015,luxury sedan,92,1395,1310,2,69158,63800
1023465,https://www.sgcarmart.com/listing/1023465,bmw,216d,2015,mpv,85,1496,1480,2,93000,67800
1024596,https://www.sgcarmart.com/listing/1024596,bmw,216i,2019,mpv,80,1499,1490,1,48000,125000
1027016,https://www.sgcarmart.com/listing/1027016,mitsubishi,lancer,2006,mid-sized sedan,79,1584,1162,2,126283,5300
1030367,https://www.sgcarmart.com/listing/1030367,bmw,116d,2015,hatchback,85,1496,1350,-1,100000,63888
1027417,https://www.sgcarmart.com/listing/1027417,bmw,116d,2016,hatchback,85,1496,1350,1,42200,71800
1016968,https://www.sgcarmart.com/listing/1016968,bmw,420i,2019,luxury sedan,135,1998,1540,1,32425,159800
1022620,https://www.sgcarmart.com/listing/1022620,toyota,noah,2015,mpv,112,1986,1570,3,89000,69888
1009278,https://www.sgcarmart.com/listing/1009278,bmw,318i,2015,luxury sedan,100,1499,1425,2,72000,78800
1024598,https://www.sgcarmart.com/listing/1024598,mercedes-benz,s320l,2018,luxury sedan,200,2996,1940,1,27900,316800
1009794,https://www.sgcarmart.com/listing/1009794,hyundai,i30,2009,stationwagon,89,1591,1360,4,177000,20000
1015932,https://www.sgcarmart.com/listing/1015932,mercedes-benz,c180,2017,luxury sedan,115,1595,1425,1,56000,119800
1015659,https://www.sgcarmart.com/listing/1015659,hyundai,i30,2011,stationwagon,89,1591,1360,3,129000,35500
1018484,https://www.sgcarmart.com/listing/1018484,bmw,116i,2021,hatchback,80,1499,1340,1,250,139800
1021815,https://www.sgcarmart.com/listing/1021815,nissan,sylphy,2018,mid-sized sedan,85,1598,1205,1,21800,69688
1010760,https://www.sgcarmart.com/listing/1010760,kia,stonic,2018,suv,88,998,1185,1,20000,61800
1019998,https://www.sgcarmart.com/listing/1019998,mercedes-benz,c200,2016,luxury sedan,135,1991,1465,1,108000,105800
1011776,https://www.sgcarmart.com/listing/1011776,bmw,218i,2020,luxury sedan,103,1499,1375,1,10515,157000
1025363,https://www.sgcarmart.com/listing/1025363,lamborghini,huracan,2015,sports car,449,5204,1532,1,26000,768800
1021381,https://www.sgcarmart.com/listing/1021381,toyota,camry,2008,luxury sedan,108,1998,1530,4,158000,17000
969614,https://www.sgcarmart.com/listing/969614,audi,s5,2010,sports car,245,2995,1950,5,94120,102800
1028805,https://www.sgcarmart.com/listing/1028805,toyota,sienta,2016,mpv,80,1496,1320,1,97420,59500
980389,https://www.sgcarmart.com/listing/980389,kia,cerato,2017,mid-sized sedan,95,1591,1295,1,92000,58800
1028448,https://www.sgcarmart.com/listing/1028448,honda,fit,2020,hatchback,72,1317,1070,1,1007,77998
1015611,https://www.sgcarmart.com/listing/1015611,ferrari,458,2012,sports car,416,4497,1515,6,50000,499800
1015651,https://www.sgcarmart.com/listing/1015651,mercedes-benz,slk200,2111,sports car,135,1796,1470,2,90598,78888
938344,https://www.sgcarmart.com/listing/938344,land rover,range,2017,sports car,177,1999,1936,1,23000,210000
1021770,https://www.sgcarmart.com/listing/1021770,nissan,qashqai,2014,suv,85,1197,1285,1,94872,43800
1027595,https://www.sgcarmart.com/listing/1027595,volkswagen,golf,2018,hatchback,92,1395,1270,2,28500,80800
1002783,https://www.sgcarmart.com/listing/1002783,volvo,s60,2011,luxury sedan,132,1596,1470,3,130000,75000
1009900,https://www.sgcarmart.com/listing/1009900,honda,odyssey,2006,mpv,118,2354,1648,5,170000,5500
C1010441,https://www.sgcarmart.com/listing/C1010441,honda,hr-v,2016,suv,96,1496,1185,1,85088,61800
991110,https://www.sgcarmart.com/listing/991110,nissan,x-trail,2115,suv,106,1997,1626,1,94900,61800
993775,https://www.sgcarmart.com/listing/993775,ssangyong,stavic,2017,mpv,114,1998,2080,2,84000,104800
990965,https://www.sgcarmart.com/listing/990965,honda,vezel,2016,suv,96,1496,1190,1,50123,64111
987803,https://www.sgcarmart.com/listing/987803,honda,vezel,2015,suv,96,1496,1190,2,88000,48888
1005132,https://www.sgcarmart.com/listing/1005132,mercedes-benz,amg,2019,luxury sedan,100,1332,1430,1,35,174800
1012848,https://www.sgcarmart.com/listing/1012848,mazda,3,2016,mid-sized sedan,88,1496,1321,1,66000,62800
1019689,https://www.sgcarmart.com/listing/1019689,honda,fit,2019,hatchback,73,1317,1030,1,8092,72800
1017118,https://www.sgcarmart.com/listing/1017118,mazda,2,2019,hatchback,85,1496,1067,1,36900,75800
974148,https://www.sgcarmart.com/listing/974148,nissan,qashqai,2017,suv,85,1197,1325,1,45000,78500
1026687,https://www.sgcarmart.com/listing/1026687,toyota,vios,2019,mid-sized sedan,79,1496,1085,1,33912,75800
C988367,https://www.sgcarmart.com/listing/C988367,nissan,teana,2009,luxury sedan,134,2496,1565,3,115000,66000
1029452,https://www.sgcarmart.com/listing/1029452,nissan,x-trail,2016,suv,106,1997,1626,1,71000,63800
1023247,https://www.sgcarmart.com/listing/1023247,audi,q5,2010,suv,155,1984,1740,3,97000,79800
1029304,https://www.sgcarmart.com/listing/1029304,nissan,x-trail,2016,suv,106,1997,1626,1,81900,71800
1023541,https://www.sgcarmart.com/listing/1023541,honda,airwave,2008,stationwagon,81,1496,1180,3,136000,47800
1028211,https://www.sgcarmart.com/listing/1028211,toyota,camry,2014,luxury sedan,133,2494,1470,1,89572,52800
1009351,https://www.sgcarmart.com/listing/1009351,nissan,note,2018,hatchback,58,1198,1048,1,56000,59800
992160,https://www.sgcarmart.com/listing/992160,kia,cerato,2015,mid-sized sedan,95,1591,1295,3,96600,52800
881524,https://www.sgcarmart.com/listing/881524,bmw,520i,2011,luxury sedan,135,1997,1610,1,33000,60000
932013,https://www.sgcarmart.com/listing/932013,volvo,v40,2016,hatchback,90,1498,1454,1,98000,67800
1011041,https://www.sgcarmart.com/listing/1011041,hyundai,elantra,2016,mid-sized sedan,93,1591,1345,2,28000,58000
1017133,https://www.sgcarmart.com/listing/1017133,mercedes-benz,amg,2019,luxury sedan,135,1991,1615,1,25000,179000
1002889,https://www.sgcarmart.com/listing/1002889,toyota,corolla,2009,mid-sized sedan,80,1598,1195,4,136344,23800
1009413,https://www.sgcarmart.com/listing/1009413,subaru,forester,2015,suv,110,1995,1566,1,60500,56500
1030615,https://www.sgcarmart.com/listing/1030615,mitsubishi,eclipse,2018,suv,120,1499,1490,-1,50000,89800
1023769,https://www.sgcarmart.com/listing/1023769,mercedes-benz,c180,2018,luxury sedan,115,1595,1425,1,66000,129800
1027245,https://www.sgcarmart.com/listing/1027245,lexus,is,2008,luxury sedan,153,2500,1625,4,120000,56800
1025860,https://www.sgcarmart.com/listing/1025860,toyota,previa,2008,mpv,125,2362,1795,2,134000,53800
996834,https://www.sgcarmart.com/listing/996834,mercedes-benz,c180,2010,luxury sedan,115,1796,1495,3,146000,75800
1017864,https://www.sgcarmart.com/listing/1017864,mercedes-benz,amg,2013,sports car,155,1991,1635,1,17183,92800
1023646,https://www.sgcarmart.com/listing/1023646,toyota,corolla,2010,mid-sized sedan,80,1598,1195,3,146966,26800
1021674,https://www.sgcarmart.com/listing/1021674,toyota,vellfire,2019,mpv,134,2493,1980,1,33900,164888
1002831,https://www.sgcarmart.com/listing/1002831,citroen,c4,2015,mpv,85,1560,1295,1,95544,38900
1020805,https://www.sgcarmart.com/listing/1020805,honda,shuttle,2015,stationwagon,97,1496,1130,1,58000,54800
1020234,https://www.sgcarmart.com/listing/1020234,volkswagen,scirocco,2011,sports car,118,1390,1285,3,103000,77800
1025318,https://www.sgcarmart.com/listing/1025318,honda,jazz,2008,hatchback,88,1497,1115,2,125000,15800
1010291,https://www.sgcarmart.com/listing/1010291,toyota,harrier,2014,suv,111,1986,1610,3,112000,62888
1025388,https://www.sgcarmart.com/listing/1025388,honda,civic,2019,mid-sized sedan,92,1597,1237,2,35000,87777
998431,https://www.sgcarmart.com/listing/998431,volkswagen,passat,2019,luxury sedan,132,1798,1480,1,32000,112800
996842,https://www.sgcarmart.com/listing/996842,bmw,730li,2010,luxury sedan,190,2996,1855,5,120000,88777
1030393,https://www.sgcarmart.com/listing/1030393,toyota,corolla,2015,mid-sized sedan,90,1598,XXXXX,2,103800,54800
1002666,https://www.sgcarmart.com/listing/1002666,opel,insignia,2017,luxury sedan,100,1598,1447,1,12800,74600
984757,https://www.sgcarmart.com/listing/984757,honda,vezel,2016,suv,96,1496,1190,1,65255,57800
990754,https://www.sgcarmart.com/listing/990754,suzuki,swift,2008,hatchback,74,1490,1060,5,133240,45800
1011904,https://www.sgcarmart.com/listing/1011904,mercedes-benz,a200,2019,hatchback,120,1332,1385,1,19000,149888
1030135,https://www.sgcarmart.com/listing/1030135,volkswagen,jetta,2015,mid-sized sedan,90,1390,1417,2,64000,59800
1025283,https://www.sgcarmart.com/listing/1025283,mercedes-benz,b180,2018,hatchback,90,1595,1425,1,35014,102800
1010012,https://www.sgcarmart.com/listing/1010012,honda,e,2017,mpv,129,2356,1855,1,91000,99800
1030657,https://www.sgcarmart.com/listing/1030657,mclaren,12c,2013,sports car,460,3798,1549,2,58000,368000
1026494,https://www.sgcarmart.com/listing/1026494,mercedes-benz,gla180,2018,suv,90,1595,1435,1,21170,119800
1011041,https://www.sgcarmart.com/listing/1011041,hyundai,elantra,2016,mid-sized sedan,93,1591,1345,2,28000,58000
1022258,https://www.sgcarmart.com/listing/1022258,bmw,428i,2016,sports car,180,1997,1700,2,68000,134000
1024050,https://www.sgcarmart.com/listing/1024050,honda,civic,2108,mid-sized sedan,103,1799,1219,3,128000,57800
1012139,https://www.sgcarmart.com/listing/1012139,toyota,alphard,2115,mpv,134,2493,2030,2,82452,96800
976482,https://www.sgcarmart.com/listing/976482,audi,q3,2016,suv,110,1395,1480,2,82315,82000
C1015160,https://www.sgcarmart.com/listing/C1015160,kia,cerato,2017,mid-sized sedan,95,1591,1295,1,62800,61800
1014470,https://www.sgcarmart.com/listing/1014470,bmw,428i,2014,sports car,180,1997,1470,1,98000,90800
1029640,https://www.sgcarmart.com/listing/1029640,toyota,wish,2008,mpv,97,1794,1310,-1,126000,17800
1027267,https://www.sgcarmart.com/listing/1027267,audi,a4,2017,luxury sedan,140,1984,1480,1,86258,102800
963818,https://www.sgcarmart.com/listing/963818,mercedes-benz,a250,2013,hatchback,155,1991,1465,4,73883,128999
1019714,https://www.sgcarmart.com/listing/1019714,land rover,range,2018,suv,297,1997,2509,1,11000,420800
1009153,https://www.sgcarmart.com/listing/1009153,honda,jazz,2008,hatchback,88,1497,1115,5,150000,18500
939408,https://www.sgcarmart.com/listing/939408,mitsubishi,evolution,2007,sports car,206,1998,1420,2,190000,117800
988642,https://www.sgcarmart.com/listing/988642,honda,jazz,2008,hatchback,88,1497,XXXXX,4,188000,25800
1025237,https://www.sgcarmart.com/listing/1025237,honda,vezel,2015,suv,96,1496,1190,1,79000,47800
1024820,https://www.sgcarmart.com/listing/1024820,mercedes-benz,c180,2016,sports car,115,1595,1475,1,65477,117800
996785,https://www.sgcarmart.com/listing/996785,toyota,corolla,2009,mid-sized sedan,80,1598,1195,-1,160000,21000
1015008,https://www.sgcarmart.com/listing/1015008,jeep,renegade,2017,suv,103,1368,1395,1,35000,89800
999928,https://www.sgcarmart.com/listing/999928,honda,freed,2018,mpv,101,1496,1430,1,36888,84800
1023060,https://www.sgcarmart.com/listing/1023060,bmw,m5,2012,sports car,412,4395,1870,3,8000,188888
999957,https://www.sgcarmart.com/listing/999957,volkswagen,golf,2007,sports car,147,1984,1391,4,215000,50800
995501,https://www.sgcarmart.com/listing/995501,lexus,rx,2019,suv,175,1998,XXXXX,1,31000,189800
1029645,https://www.sgcarmart.com/listing/1029645,opel,astra,2017,stationwagon,77,999,1203,1,69600,58300
1007571,https://www.sgcarmart.com/listing/1007571,lexus,es,2015,luxury sedan,135,2494,1615,2,119100,81800
