listing_id,url,make,model,manufactured,reg_date,type_of_vehicle,eco_category,transmission,power,engine_cap,curb_weight,no_of_owners,mileage,price
1024940,https://www.sgcarmart.com/listing/1024940,honda,civic,2006,19-oct-2006,mid-sized sedan,uncategorized,auto,103,1799,1219,2,166700,40800
1028550,https://www.sgcarmart.com/listing/1028550,cupra,ateca,2020,31-dec-2020,suv,uncategorized,auto,221,1984,1626,1,22000,185800
1020810,https://www.sgcarmart.com/listing/1020810,Mercedes-Benz,c180,2016,21-jul-2016,luxury sedan,uncategorized,auto,115,1595,1425,2,91000,94800
1013666,https://www.sgcarmart.com/listing/1013666,toyota,camry,2020,20-nov-2020,luxury sedan,uncategorized,auto,160,2487,1570,1,12100,128800
1022020,https://www.sgcarmart.com/listing/1022020,hyundai,tucson,2016,16-apr-2016,suv,uncategorized,auto,114,1999,1540,1,49348,57800
1025149,https://www.sgcarmart.com/listing/1025149,mini,cooper,2010,15-apr-2010,sports car,uncategorized,auto,88,1598,1205,6,115000,67800
1019985,https://www.sgcarmart.com/listing/1019985,honda,fit,2018,24-mar-2020,hatchback,uncategorized,auto,101,1496,1080,1,16100,77888
1030541,https://www.sgcarmart.com/listing/1030541,mercedes-benz,slk250,2011,18-oct-2011,sports car,uncategorized,auto,150,1796,1500,3,155000,110000
1022728,https://www.sgcarmart.com/listing/1022728,honda,accord,2007,18-sep-2008,sports car,uncategorized,manual,162,1998,1390,2,192000,88888
1027166,https://www.sgcarmart.com/listing/1027166,toyota,corolla,2008,23-sep-2008,mid-sized sedan,uncategorized,auto,80,1598,1195,99999,92399,42999
1014512,https://www.sgcarmart.com/listing/1014512,mercedes-benz,s320l,2017,28-jun-2017,luxury sedan,uncategorized,auto,200,2996,1940,1,85000,213800
953900,https://www.sgcarmart.com/listing/953900,mercedes-benz,amg,2019,19-mar-2020,luxury sedan,uncategorized,auto,100,1332,1410,1,100,174800
1028321,https://www.sgcarmart.com/listing/1028321,mitsubishi,outlander,2016,21-jul-2016,suv,uncategorized,auto,123,2360,1530,2,76000,66800
1019483,https://www.sgcarmart.com/listing/1019483,volkswagen,touran,2014,16-dec-2014,mpv,uncategorized,auto,77,1598,1601,2,94000,42800
1019544,https://www.sgcarmart.com/listing/1019544,honda,jazz,2019,07-feb-2020,hatchback,uncategorized,auto,73,1318,1052,1,14355,72300
1030730,https://www.sgcarmart.com/listing/1030730,bmw,x1,2016,13-oct-2016,suv,uncategorized,auto,141,1998,1485,1,54642,95888
1022758,https://www.sgcarmart.com/listing/1022758,toyota,estima,2008,26-sep-2008,mpv,uncategorized,auto,125,2362,1730,2,130000,58800
1025057,https://www.sgcarmart.com/listing/1025057,volkswagen,golf,2012,30-aug-2012,hatchback,uncategorized,auto,118,1390,1286,2,117000,26900
982980,https://www.sgcarmart.com/listing/982980,bmw,318i,2110,30-jul-2010,luxury sedan,uncategorized,auto,100,1995,1390,5,167000,61800
1023894,https://www.sgcarmart.com/listing/1023894,Mercedes-Benz,c180,2016,25-jul-2016,luxury sedan,uncategorized,auto,115,1595,1425,2,40000,99800
973422,https://www.sgcarmart.com/listing/973422,honda,civic,2008,03-dec-2008,mid-sized sedan,uncategorized,auto,70,1339,1290,4,227000,47000
1024273,https://www.sgcarmart.com/listing/1024273,Bmw,x1,2017,14-nov-2017,suv,uncategorized,auto,110,1995,1545,1,56000,106800
919122,https://www.sgcarmart.com/listing/919122,subaru,xv,2018,24-jun-2019,suv,uncategorized,auto,115,1995,1489,2,9694,88800
995558,https://www.sgcarmart.com/listing/995558,Mercedes-Benz,amg,2016,15-jun-2016,suv,uncategorized,auto,270,2996,2220,2,80000,212888
1006457,https://www.sgcarmart.com/listing/1006457,toyota,corolla,2008,27-may-2008,mid-sized sedan,uncategorized,auto,80,1598,1195,2,122312,43800
1009516,https://www.sgcarmart.com/listing/1009516,toyota,corolla,2008,12-jan-2009,mid-sized sedan,uncategorized,auto,80,1598,1195,5,135500,18800
1026366,https://www.sgcarmart.com/listing/1026366,honda,e,2012,16-jul-2012,mpv,uncategorized,auto,132,2354,1680,3,149000,28800
988506,https://www.sgcarmart.com/listing/988506,toyota,c-hr,2018,29-jun-2018,suv,uncategorized,auto,85,1197,1385,1,25480,83900
1023678,https://www.sgcarmart.com/listing/1023678,Bmw,320i,2020,17-feb-2021,luxury sedan,uncategorized,auto,135,1998,1495,1,2800,205800
1008704,https://www.sgcarmart.com/listing/1008704,toyota,estima,2011,23-aug-2011,mpv,uncategorized,auto,125,2362,1770,2,150000,88800
908627,https://www.sgcarmart.com/listing/908627,aston martin,vanquish,2016,25-sep-2017,sports car,uncategorized,auto,423,5935,1739,1,13500,620000
1025632,https://www.sgcarmart.com/listing/1025632,chevrolet,aveo,2008,27-may-2008,mid-sized sedan,uncategorized,auto,69,1399,1115,3,112000,10818
1011740,https://www.sgcarmart.com/listing/1011740,audi,q2,2017,27-jun-2017,suv,uncategorized,auto,110,1395,1355,1,29800,98800
1024705,https://www.sgcarmart.com/listing/1024705,honda,freed,2008,27-apr-2009,mpv,uncategorized,auto,87,1496,1300,2,126090,29888
1018011,https://www.sgcarmart.com/listing/1018011,kia,cerato,2015,27-oct-2015,mid-sized sedan,uncategorized,auto,95,1591,1295,2,103850,46800
1023224,https://www.sgcarmart.com/listing/1023224,Mercedes-Benz,amg,2017,31-jul-2017,luxury sedan,uncategorized,auto,115,1595,1425,2,83888,123888
1017040,https://www.sgcarmart.com/listing/1017040,honda,fit,2010,31-mar-2010,hatchback,uncategorized,auto,73,1339,1010,3,118000,29500
1028533,https://www.sgcarmart.com/listing/1028533,bentley,continental,2015,30-sep-2016,sports car,uncategorized,auto,373,3993,2295,1,16000,478800
1026024,https://www.sgcarmart.com/listing/1026024,honda,mobilio,2016,15-mar-2016,mpv,uncategorized,auto,88,1497,1160,2,81111,53500
1013565,https://www.sgcarmart.com/listing/1013565,toyota,wish,2006,23-jun-2006,mpv,uncategorized,auto,97,1794,1300,3,129000,35800
989007,https://www.sgcarmart.com/listing/989007,mini,cooper,2011,28-dec-2011,sports_car,uncategorized,auto,135,1598,1155,3,80000,84888
1026600,https://www.sgcarmart.com/listing/1026600,mercedes-benz,amg,2020,16-oct-2020,suv,uncategorized,auto,120,1332,1610,1,16000,188888
1012899,https://www.sgcarmart.com/listing/1012899,Toyota,harrier,2017,24-aug-2017,suv,uncategorized,auto,170,1998,1695,1,52862,99800
1029798,https://www.sgcarmart.com/listing/1029798,subaru,xv,2018,19-mar-2019,suv,uncategorized,auto,115,1995,1489,1,44000,83800
1015008,https://www.sgcarmart.com/listing/1015008,Jeep,renegade,2017,27-apr-2018,suv,uncategorized,auto,103,1368,1395,1,35000,89800
1017413,https://www.sgcarmart.com/listing/1017413,lexus,nx,2018,13-sep-2018,suv,uncategorized,auto,175,1998,1755,2,60000,140800
1007591,https://www.sgcarmart.com/listing/1007591,mercedes-benz,s280,2005,06-apr-2006,luxury_sedan,uncategorized,auto,150,2799,1695,6,199000,39888
939488,https://www.sgcarmart.com/listing/939488,toyota,estima,2007,07-aug-2007,mpv,uncategorized,auto,125,2362,1730,4,235000,50000
800011,https://www.sgcarmart.com/listing/800011,toyota,camry,2018,25-jan-2019,luxury sedan,uncategorized,auto,155,2487,1570,1,60,119988
993484,https://www.sgcarmart.com/listing/993484,honda,shuttle,2017,30-apr-2018,stationwagon,uncategorized,auto,97,1496,1130,1,59900,71800
1015833,https://www.sgcarmart.com/listing/1015833,toyota,corolla,2008,31-jul-2008,mid-sized sedan,uncategorized,auto,80,1598,1195,4,138800,15800
1013061,https://www.sgcarmart.com/listing/1013061,audi,a5,2011,27-sep-2011,luxury_sedan,uncategorized,auto,155,1984,1615,1,74000,96800
999664,https://www.sgcarmart.com/listing/999664,Nissan,gtr,2009,14-jan-2010,sports car,uncategorized,auto,357,3799,1745,4,84000,240000
999832,https://www.sgcarmart.com/listing/999832,Nissan,x-trail,2017,28-dec-2017,suv,uncategorized,auto,106,1997,1626,1,113339,85800
997612,https://www.sgcarmart.com/listing/997612,honda,vezel,2016,03-jan-2017,suv,uncategorized,auto,112,1496,1280,1,79155,64800
1026960,https://www.sgcarmart.com/listing/1026960,lexus,ct,2011,17-feb-2012,hatchback,uncategorized,auto,73,1798,1410,3,116333,25338
957793,https://www.sgcarmart.com/listing/957793,Kia,cerato,2110,05-jan-2012,mid-sized sedan,uncategorized,manual,91,1591,1229,3,98000,12500
996486,https://www.sgcarmart.com/listing/996486,toyota,corolla,2008,14-may-2008,mid-sized sedan,uncategorized,auto,80,1598,1195,5,139000,16300
1016585,https://www.sgcarmart.com/listing/1016585,honda,civic,2016,17-nov-2016,mid-sized sedan,uncategorized,auto,127,1498,1324,1,62000,77800
1027331,https://www.sgcarmart.com/listing/1027331,Porsche,911,2005,03-aug-2005,sports car,uncategorized,auto,261,3824,1535,3,130000,148888
1017141,https://www.sgcarmart.com/listing/1017141,bmw,528i,2011,22-dec-2011,luxury sedan,uncategorized,auto,180,1997,1620,3,100000,118888
988848,https://www.sgcarmart.com/listing/988848,jaguar,xf,2008,12-jun-2008,luxury sedan,uncategorized,auto,175,2967,1735,6,100300,53800
1029986,https://www.sgcarmart.com/listing/1029986,Porsche,cayenne,2012,21-jun-2012,suv,uncategorized,auto,245,2995,2315,1,120886,165800
1027830,https://www.sgcarmart.com/listing/1027830,mercedes-benz,a180,2018,27-mar-2019,hatchback,uncategorized,auto,100,1332,1365,2,39216,118888
1022275,https://www.sgcarmart.com/listing/1022275,chevrolet,orlando,2016,10-oct-2016,mpv,uncategorized,auto,103,1362,1650,1,50000,58000
1027250,https://www.sgcarmart.com/listing/1027250,toyota,wish,2008,06-nov-2008,mpv,uncategorized,auto,97,1794,1300,1,159243,18800
1027127,https://www.sgcarmart.com/listing/1027127,toyota,corolla,2009,16-oct-2009,mid-sized sedan,uncategorized,auto,81,1496,1130,2,122000,23800
1030819,https://www.sgcarmart.com/listing/1030819,bmw,z4,2019,29-may-2019,sports car,uncategorized,auto,145,1998,1405,1,30000,240000
985682,https://www.sgcarmart.com/listing/985682,audi,s5,2011,29-jul-2011,sports car,uncategorized,auto,245,2995,1755,1,116000,115900
996669,https://www.sgcarmart.com/listing/996669,bmw,630i,2018,21-mar-2019,luxury sedan,uncategorized,auto,190,1998,1795,1,39000,218800
1023252,https://www.sgcarmart.com/listing/1023252,Mercedes-Benz,e200,2007,10-dec-2007,luxury sedan,uncategorized,auto,135,1796,1540,4,123000,52800
1017890,https://www.sgcarmart.com/listing/1017890,toyota,estima,2014,08-oct-2014,mpv,uncategorized,auto,125,2362,1790,2,85000,61800
963547,https://www.sgcarmart.com/listing/963547,mercedes-benz,b180,2019,26-jul-2019,hatchback,uncategorized,auto,100,1332,1405,99999,6000,124800
1024137,https://www.sgcarmart.com/listing/1024137,Audi,q5,2017,01-dec-2017,suv,uncategorized,auto,185,1984,1795,1,128447,136800
1021560,https://www.sgcarmart.com/listing/1021560,mercedes-benz,amg,2016,01-sep-2016,luxury sedan,uncategorized,auto,135,1991,1465,1,98500,113800
997855,https://www.sgcarmart.com/listing/997855,land rover,range,2016,31-may-2017,suv,uncategorized,auto,250,2995,2214,2,74000,222800
976473,https://www.sgcarmart.com/listing/976473,subaru,forester,2016,28-oct-2016,suv,uncategorized,auto,177,1998,1682,1,93428,74800
1015770,https://www.sgcarmart.com/listing/1015770,audi,a3,2017,10-may-2018,hatchback,uncategorized,auto,85,999,1275,1,43625,89800
1024301,https://www.sgcarmart.com/listing/1024301,mini,one,2019,18-jul-2019,hatchback,uncategorized,auto,75,1499,1225,1,15000,111388
1024575,https://www.sgcarmart.com/listing/1024575,mercedes-benz,amg,2120,25-sep-2020,sports car,uncategorized,auto,145,1497,1590,1,6398,196800
1024988,https://www.sgcarmart.com/listing/1024988,mercedes-benz,amg,2017,28-feb-2018,suv,uncategorized,auto,155,1991,1735,1,24000,151800
1027026,https://www.sgcarmart.com/listing/1027026,kia,cerato,2018,28-may-2019,mid-sized sedan,uncategorized,auto,93,1591,1287,1,49000,80800
1023954,https://www.sgcarmart.com/listing/1023954,Audi,r8,2010,31-may-2011,sports car,uncategorized,auto,316,4163,1665,3,77000,248888
1030408,https://www.sgcarmart.com/listing/1030408,suzuki,swift,2007,07-mar-2008,hatchback,uncategorized,auto,66,1242,1000,6,131900,9800
1028674,https://www.sgcarmart.com/listing/1028674,honda,shuttle,2016,28-jun-2017,stationwagon,uncategorized,auto,97,1496,1130,1,46000,60888
1020592,https://www.sgcarmart.com/listing/1020592,Toyota,c-hr,2017,27-dec-2017,suv,uncategorized,auto,90,1797,1440,1,45000,73888
981802,https://www.sgcarmart.com/listing/981802,mercedes-benz,e200,2010,12-may-2011,luxury sedan,uncategorized,auto,135,1796,1615,3,130000,82900
1021890,https://www.sgcarmart.com/listing/1021890,volvo,s60,2011,31-oct-2011,luxury sedan,uncategorized,auto,132,1596,1470,4,128000,69800
986767,https://www.sgcarmart.com/listing/986767,Mercedes-Benz,a200,2016,28-apr-2016,hatchback,uncategorized,auto,115,1595,1395,1,74000,78000
1010828,https://www.sgcarmart.com/listing/1010828,Hyundai,elantra,2015,06-nov-2015,mid-sized sedan,uncategorized,auto,97,1591,1292,2,88078,44888
1023038,https://www.sgcarmart.com/listing/1023038,toyota,corolla,2008,06-feb-2009,mid-sized sedan,uncategorized,auto,81,1496,1130,2,171446,19000
1019787,https://www.sgcarmart.com/listing/1019787,nissan,note,2018,07-dec-2018,hatchback,uncategorized,auto,58,1198,1048,1,49000,58988
1000230,https://www.sgcarmart.com/listing/1000230,mazda,2,2019,16-oct-2019,hatchback,uncategorized,auto,85,1496,1067,99999,29000,72800
1025346,https://www.sgcarmart.com/listing/1025346,bmw,528i,2012,30-apr-2012,luxury sedan,uncategorized,auto,180,1997,1620,1,98000,119800
981795,https://www.sgcarmart.com/listing/981795,mazda,2,2015,15-oct-2015,mpv,uncategorized,auto,111,1998,1535,2,90000,54800
1030401,https://www.sgcarmart.com/listing/1030401,toyota,rav4,2121,12-mar-2021,suv,uncategorized,auto,127,1987,1530,1,4346,140000
1009598,https://www.sgcarmart.com/listing/1009598,mercedes-benz,cla200,2013,12-sep-2013,luxury sedan,uncategorized,auto,115,1595,1430,2,109000,51800
1024041,https://www.sgcarmart.com/listing/1024041,mercedes-benz,c180,2012,01-nov-2012,sports car,uncategorized,auto,115,1595,1505,99999,102000,40800
1015053,https://www.sgcarmart.com/listing/1015053,jeep,wrangler,2008,28-oct-2009,suv,uncategorized,auto,146,3778,1930,4,79000,105800
1024915,https://www.sgcarmart.com/listing/1024915,toyota,yaris,2006,26-jul-2007,hatchback,uncategorized,auto,80,1497,1110,2,128000,39800
1024929,https://www.sgcarmart.com/listing/1024929,hyundai,elantra,2015,27-nov-2015,mid-sized sedan,uncategorized,auto,97,1591,1292,1,53000,45800
1018184,https://www.sgcarmart.com/listing/1018184,mercedes-benz,c180,2011,04-aug-2011,luxury sedan,uncategorized,auto,115,1597,1500,2,122000,72800
1005626,https://www.sgcarmart.com/listing/1005626,mercedes-benz,cla180,2115,07-jan-2016,luxury sedan,uncategorized,auto,90,1595,1430,1,115000,78939
1019721,https://www.sgcarmart.com/listing/1019721,toyota,wish,2016,15-dec-2016,mpv,uncategorized,auto,105,1797,1350,1,92242,67800
1024306,https://www.sgcarmart.com/listing/1024306,mitsubishi,attrage,2119,05-jul-2019,mid-sized sedan,uncategorized,auto,59,1193,940,1,41789,71888
1016758,https://www.sgcarmart.com/listing/1016758,toyota,corolla,2008,22-may-2008,mid-sized sedan,uncategorized,auto,97,1794,1210,4,190000,14800
976215,https://www.sgcarmart.com/listing/976215,mercedes-benz,a180,2018,30-jan-2019,hatchback,uncategorized,auto,100,1332,1365,1,33480,115800
1027068,https://www.sgcarmart.com/listing/1027068,toyota,previa,2119,07-feb-2020,mpv,uncategorized,auto,125,2362,1775,1,19000,143800
1025690,https://www.sgcarmart.com/listing/1025690,Kia,soul,2010,13-oct-2010,hatchback,uncategorized,auto,92,1591,1287,5,121345,57800
1016726,https://www.sgcarmart.com/listing/1016726,Lamborghini,gallardo,2011,08-jun-2011,sports car,uncategorized,auto,412,5204,1500,5,60000,340000
1022876,https://www.sgcarmart.com/listing/1022876,toyota,camry,2019,04-apr-2019,luxury sedan,uncategorized,auto,154,2487,1545,1,42000,116800
978625,https://www.sgcarmart.com/listing/978625,volkswagen,touran,2011,18-nov-2011,mpv,uncategorized,auto,125,1390,1567,3,147000,65800
1023284,https://www.sgcarmart.com/listing/1023284,bmw,116d,2016,31-mar-2017,hatchback,uncategorized,auto,85,1496,1350,2,45000,69900
1027895,https://www.sgcarmart.com/listing/1027895,Volkswagen,jetta,2014,10-mar-2015,mid-sized sedan,uncategorized,auto,90,1390,1417,4,122000,42800
1027885,https://www.sgcarmart.com/listing/1027885,hyundai,avante,2019,08-may-2019,mid-sized sedan,uncategorized,auto,93,1591,1345,1,73000,69999
1026616,https://www.sgcarmart.com/listing/1026616,toyota,corolla,2019,10-jul-2019,mid-sized sedan,uncategorized,auto,96,1598,1230,1,24800,86800
1013321,https://www.sgcarmart.com/listing/1013321,Mercedes-Benz,e200,2020,08-jan-2021,luxury sedan,uncategorized,auto,145,1991,1640,1,4200,212000
1024551,https://www.sgcarmart.com/listing/1024551,mitsubishi,space,2018,27-apr-2018,hatchback,uncategorized,auto,59,1193,940,2,75000,52888
1020917,https://www.sgcarmart.com/listing/1020917,Bmw,320i,2010,17-dec-2010,sports car,uncategorized,auto,115,1995,1625,3,175000,79800
1030899,https://www.sgcarmart.com/listing/1030899,mercedes-benz,c180,2015,12-jun-2015,luxury sedan,uncategorized,auto,115,1595,1425,2,125000,80800
1010333,https://www.sgcarmart.com/listing/1010333,bmw,116d,2016,30-nov-2016,hatchback,uncategorized,auto,85,1496,1350,2,70000,68800
1031322,https://www.sgcarmart.com/listing/1031322,lexus,ls500,2017,29-mar-2018,luxury sedan,uncategorized,auto,310,3445,2220,1,21200,309800
1028587,https://www.sgcarmart.com/listing/1028587,volkswagen,polo,2015,09-nov-2015,hatchback,uncategorized,auto,66,1197,1139,2,59099,40800
1015407,https://www.sgcarmart.com/listing/1015407,Bmw,528i,2013,30-aug-2013,luxury sedan,uncategorized,auto,180,1997,1615,2,120000,66800
1019872,https://www.sgcarmart.com/listing/1019872,Bmw,325i,2010,08-jul-2010,sports car,uncategorized,auto,160,2497,1685,3,43000,87888
1029222,https://www.sgcarmart.com/listing/1029222,Kia,cerato,2015,14-apr-2016,mid-sized sedan,uncategorized,auto,95,1591,1295,1,120000,52800
1002798,https://www.sgcarmart.com/listing/1002798,mercedes-benz,amg,2017,11-may-2018,sports car,uncategorized,auto,180,1991,1685,2,62000,208000
1020622,https://www.sgcarmart.com/listing/1020622,audi,a5,2017,09-oct-2017,sports car,uncategorized,auto,140,1984,1705,1,34000,155988
1023880,https://www.sgcarmart.com/listing/1023880,bmw,x1,2016,10-nov-2016,suv,uncategorized,auto,141,1998,1485,2,61000,98800
1027497,https://www.sgcarmart.com/listing/1027497,jaguar,xe,2016,18-aug-2016,luxury sedan,uncategorized,auto,147,1999,1585,1,118662,84800
1027681,https://www.sgcarmart.com/listing/1027681,Bmw,218i,2015,26-feb-2016,sports car,uncategorized,auto,100,1499,1360,2,77000,82800
1024613,https://www.sgcarmart.com/listing/1024613,volkswagen,golf,2011,25-oct-2011,hatchback,uncategorized,auto,118,1390,1286,2,155000,66800
993130,https://www.sgcarmart.com/listing/993130,lexus,is,2019,21-feb-2020,luxury sedan,uncategorized,auto,180,1998,1620,1,18180,154000
994002,https://www.sgcarmart.com/listing/994002,toyota,estima,2013,17-dec-2013,mpv,uncategorized,auto,125,2362,1790,3,65000,54800
981109,https://www.sgcarmart.com/listing/981109,toyota,corolla,2016,13-apr-2017,mid-sized sedan,uncategorized,auto,90,1598,1215,2,65000,65800
1028886,https://www.sgcarmart.com/listing/1028886,honda,vezel,2018,01-apr-2019,suv,uncategorized,auto,96,1496,1190,2,30000,80800
1013408,https://www.sgcarmart.com/listing/1013408,porsche,911,2007,26-oct-2007,sports car,uncategorized,auto,280,3824,1590,1,100000,228000
1016984,https://www.sgcarmart.com/listing/1016984,hyundai,accent,2019,26-jun-2019,mid-sized sedan,uncategorized,auto,73,1368,1115,1,15000,51800
